id,title,overview,genres,release_date,adult,vote_count,vote_average,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,overview_len,month,day,day_of_week
299536,Avengers: Infinity War,as the avengers and their allies have continued to protect the world from threats too large for any one hero to handle  a new danger has emerged from the cosmic shadows  thanos  a despot of intergalactic infamy  his goal is to collect all six infinity stones  artifacts of unimaginable power  and use them to inflict his twisted will on all of reality  everything the avengers have fought for has led up to this moment   the fate of earth and existence itself has never been more uncertain ,"['Adventure', 'Action', 'Fantasy']",2018-04-25,False,12490,8.3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,490.0,4,25,Wed
300668,Annihilation,a biologist signs up for a dangerous  secret expedition into a mysterious zone where the laws of nature don t apply ,['Science Fiction'],2018-02-22,False,4232,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,116.0,2,22,Thu
299782,The Other Side of the Wind,surrounded by fans and skeptics  grizzled director j j   jake  hannaford returns from years abroad in europe to a changed hollywood  where he attempts to make his innovative comeback film ,"['Comedy', 'Drama']",2018-11-02,False,55,7.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,188.0,11,2,Fri
351044,Welcome to Marwen,when a devastating attack shatters mark hogancamp and wipes away all memories  no one expected recovery  putting together pieces from his old and new life  mark meticulously creates a wondrous town named marwen where he can heal and be heroic  as he builds an astonishing art installation   a testament to the most powerful women he knows   through his fantasy world  he draws strength to triumph in the real one ,"['Drama', 'Comedy', 'Fantasy']",2018-12-21,False,174,6.6,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,413.0,12,21,Fri
361292,Suspiria,a darkness swirls at the center of a world renowned dance company  one that will engulf the troupe s artistic director  an ambitious young dancer and a grieving psychotherapist  some will succumb to the nightmare  others will finally wake up ,"['Thriller', 'Mystery', 'Horror', 'Fantasy']",2018-10-11,False,579,7.2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,242.0,10,11,Thu
306755,Dirty Dealing,a group of sexy blackjack dealers  the sin pit pussycats  plot to rob a vegas casino to get revenge against the shady owner who wronged them ,['Drama'],2018-06-19,False,1,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,141.0,6,19,Tue
373209,Izzy Gets the F*ck Across Town,a woman at rock bottom must find her way across los angeles in order to crash her ex boyfriend s engagement party ,['Comedy'],2018-06-22,False,19,6.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.0,6,22,Fri
378631,Like Me,after posting a video of herself robbing a convenience store  kiya amasses a huge social media following  a reckless loner  she seeks some form of genuine human connection  through her travels  she encounters a drifter  an internet troll and a paint huffing outsider who are all pulled into her circle of chaos  junk food  and drugs ,"['Crime', 'Drama']",2018-01-25,False,16,5.9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,333.0,1,25,Thu
341735,The Seagull,at a picturesque lakeside estate  a love triangle unfolds between the legendary diva irina  her lover boris  and the ing nue nina ,['Drama'],2018-05-11,False,21,5.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,130.0,5,11,Fri
283601,Galveston,after a violent encounter  roy finds rocky and sees something in her eyes that prompts a fateful decision  he takes her with him as he flees to galveston  an action as ill advised as it is inescapable ,"['Drama', 'Thriller', 'Action', 'Crime']",2018-10-10,False,108,6.2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,201.0,10,10,Wed
284054,Black Panther,king t challa returns home from america to the reclusive  technologically advanced african nation of wakanda to serve as his country s new leader  however  t challa soon finds that he is challenged for the throne by factions within his own country as well as without  using powers reserved to wakandan kings  t challa assumes the black panther mantel to join with girlfriend nakia  the queen mother  his princess kid sister  members of the dora milaje  the wakandan  special forces   and an american secret agent  to prevent wakanda from being dragged into a world war ,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",2018-02-13,False,11464,7.4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,569.0,2,13,Tue
339103,Gotti,john gotti rises to the top of the new york underworld to become the boss of the gambino crime family  his life takes a tumultuous turn as he faces tragedy  multiple trials and a prison sentence ,"['Crime', 'Drama', 'History', 'Thriller']",2018-06-14,False,216,5.2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,195.0,6,14,Thu
295011,Patient Zero,after an unprecedented global pandemic has turned the majority of humankind into violent infected beings  morgan  a man gifted with the ability to speak the infected s new language  leads the last survivors on a hunt for patient zero and a cure ,"['Action', 'Drama', 'Horror', 'Thriller']",2018-09-14,False,145,4.8,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,245.0,9,14,Fri
346910,The Predator,when a kid accidentally triggers the universe s most lethal hunters  return to earth  only a ragtag crew of ex soldiers and a disgruntled female scientist can prevent the end of the human race ,"['Science Fiction', 'Action', 'Thriller', 'Adventure', 'Horror']",2018-09-05,False,1868,5.2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,193.0,9,5,Wed
297548,Never Can Say Good-bye,have you ever met someone and suddenly felt love or hate  did you wonder why  what if you had forgotten the reason  would you want to remember if it could save you life   elizabeth was asked by her mentor to teach a writing course at a small college   since she never forgets a kindness  she reluctantly agrees   arriving in town  she instantly regrets her decision   she wants to run  but she is honor bound to stay   even as the ghost of a small child begs her to forgive  the memories of another time arouse feelings of hatred that she doesn t understand and cannot control  when she meets shane  all of their lives are thrown onto a dangerous collision course from which they can neither run  nor can they hide   the question is   can they overcome their tragic past or will they be doomed to repeat it    love can be a blessing or the curse that destroys a town ,"['Thriller', 'Fantasy', 'Horror', 'Romance']",2018-07-10,False,2,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,867.0,7,10,Tue
461234,Survivor's Guide to Prison,today  you re more likely to go to prison in the united states than anywhere else in the world  so in the unfortunate case it should happen to you   this is the survivors guide to prison ,['Documentary'],2018-02-23,False,12,6.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,187.0,2,23,Fri
470398,Muse,a painter s life is forever changed when a mythical and deadly spirit from celtic lore   a leann n s    becomes his muse and lover ,"['Drama', 'Fantasy', 'Horror', 'Science Fiction', 'Romance', 'Thriller']",2018-09-09,False,5,5.7,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,131.0,9,9,Sun
554425,Warp Speed Chic,a short film delving into the creation of arctic monkeys   tranquility hotel base   casino  ,"['Documentary', 'Music']",2018-10-16,False,1,4.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,92.0,10,16,Tue
554522,The Big Gust!,after suffering a tragic loss  a grief stricken young woman named autumn is forced down an absurd existential rabbit hole where she is haunted by a mysterious presence  from there  her life takes turn after turn as she is sent into anxiety and paranoia by way of a grieving father  unanswered questions from her friend s death  and the future she truly desires ,,2018-10-12,False,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361.0,10,12,Fri
558081,Doris,a group of eccentric old people invite guests around for a game of bingo that invariably ends in murder ,['Horror'],2018-01-01,False,1,7.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104.0,1,1,Mon
499566,A Million Little Pieces,a young drug addled writer approaching the bottom of his descent submits to two months of agonizing detox at a treatment center in minnesota ,['Drama'],2018-09-10,False,2,10.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,141.0,9,10,Mon
499635,Brimming with Love,allie is an aspiring journalist who meets sam  a coffee shop owner who plays matchmaker for his customers  allie agrees to be matched but going though sam s process causes her to see that her perfect match might just be the matchmaker himself ,"['TV Movie', 'Family']",2018-05-05,False,2,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,243.0,5,5,Sat
500114,Morning Show Mystery: Mortal Mishaps,billie blessings has gone from beloved chef  restaurant owner  and morning show segment host to the prime suspect in a murder case when one of the executives at the network dies from poisoning ,,2018-01-21,False,4,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.0,1,21,Sun
500244,The Simone Biles Story: Courage to Soar,based on her book  this world premiere film follows simone biles through the sacrifices and hard work that led her to win 19 olympic and world championship medals ,"['Documentary', 'History']",2018-02-03,False,4,8.9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,163.0,2,3,Sat
500734,#SquadGoals,ambitious high school senior samantha hodges is a serious journalist  both for the school paper and for the yearbook  but she s just as serious about her friends  nate  gillian  and rudy  all of whom are vying with her for a full ride local scholarship to college  very close to her mother  emily  who is the school s guidance counselor  samantha finds her reporting taking an investigative turn when two of her classmates  and contenders for the scholarship  are murdered ,"['Drama', 'Thriller']",2018-01-16,False,10,4.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,473.0,1,16,Tue
468362,The Angel,true story of ashraf marwan  who was president nasser s son in law and special adviser and confidant to his successor anwar sadat   while simultaneously israeli intelligence s most precious asset of the 20th century  based on nyt bestselling book  the angel  the egyptian spy who saved israel  by uri bar joseph ,"['Action', 'Drama', 'History', 'Thriller', 'War']",2018-05-15,False,81,7.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,312.0,5,15,Tue
559811,Meeboon being tucked in bed,meeboon is gently laid in her bed and given her beloved plush then lovingly covered with her comfy blanket  the scene is punctuated by a soothing piano melody ,['Documentary'],2018-04-05,False,1,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,159.0,4,5,Thu
559945,Jon Richardson: Old Man,since his last show he has become a husband and father  seen the uk vote to leave the eu and watched the rise of donald trump  all of which leaves him asking one question  why does it seem that no one else alive can correctly load a dishwasher ,['Comedy'],2018-11-19,False,2,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.0,11,19,Mon
476299,Ghostland,a mother of two inherits a home from her aunt  on the first night in the new home she is confronted with murderous intruders and fights for her daughters  lives  sixteen years later the daughters reunite at the house  and that is when things get strange      ,"['Horror', 'Mystery', 'Thriller']",2018-03-15,False,678,7.2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,259.0,3,15,Thu
476335,Shock and Awe,a group of journalists covering george bush s planned invasion of iraq in 2003 are skeptical of the presidents claim that saddam hussein has  weapons of mass destruction  ,"['Drama', 'History', 'Thriller']",2018-07-13,False,29,6.4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,171.0,7,13,Fri
560412,Hospitality,a woman with a checkered past must protect her son when a man brings trouble to her isolated bed and breakfast ,['Thriller'],2018-12-07,False,7,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,111.0,12,7,Fri
511662,Death Metal Grandma,death metal grandma follows 97 year old holocaust survivor  inge ginsberg  who has decided to break out as a singer of death metal music ,"['Documentary', 'Music']",2018-03-01,False,1,6.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,137.0,3,1,Thu
511689,Say Her Name: The Life and Death of Sandra Bland,sandra bland was a bright  energetic activist whose life was cut short when a traffic stop resulted in a mysterious jail cell death just three days later ,"['Documentary', 'TV Movie']",2018-04-25,False,3,6.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,154.0,4,25,Wed
511751,Idle Thoughts,when a demanding lover inspires her to write  an idle woman must fake the relationship in order to complete her new book ,"['Comedy', 'Drama', 'Romance']",2018-03-14,False,3,5.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,121.0,3,14,Wed
511785,Alex Strangelove,alex truelove is on a quest to lose his virginity  an event eagerly awaited by his patient girlfriend and cheered on with welcome advice by his rowdy friends  but alex  a super gregarious dude  is oddly unmotivated  a magical house party throws alex into the presence of elliot  a hunky college guy  who pegs alex as gay and flirts hard  alex is taken aback but after a series of setbacks on the girlfriend front he takes the plunge and learns some interesting new facts about himself ,"['Comedy', 'Drama']",2018-04-16,False,894,6.7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,485.0,4,16,Mon
511791,Mercury 13,after rigorous testing in 1961  a small group of skilled female pilots are asked to step aside when only men are selected for spaceflight ,['Documentary'],2018-04-08,False,13,6.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,138.0,4,8,Sun
501956,Spotlight,a short  one shot horror film about four young girls who play a game of  spotlight  in the forest ,,2018-01-28,False,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.0,1,28,Sun
502050,Girl Scout Nookies 5,emma hix heard how many boxes her fellow scouts sold over here  so she came up and offered up her sweet thang as well  andi rye sold jerry 40 boxes with some pussy on the side  joseline kelly refused to be beat by andi  so she sold mike 50 boxes  some pussy and a sweet salad toss  all girl scout nookies were sweet and tight and they love ice cream as well  vienna rose is a cute blonde slut with a bubble butt that offered up her nookies as incentive to buy cookies  so i went to town on that ass ,,2018-02-05,True,1,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499.0,2,5,Mon
491633,Marvel Rising: Secret Warriors,when a threat no one could have expected bears down on the marvel universe  this ragtag  untrained band of teens have no choice but to rise together and prove to the world that sometimes the difference between a  hero  and  misfit  is just in the name ,"['Animation', 'Action', 'Comedy', 'Science Fiction', 'TV Movie']",2018-09-30,False,13,6.5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,252.0,9,30,Sun
427214,The Happy Prince,the story of the last days of oscar wilde  this great man of letters  once one of the most famous authors in england  is now a superstar on the skids  as oscar lies on his death bed  the past comes flooding back to him  transporting him to other times and places ,"['Comedy', 'Drama', 'History']",2018-04-12,False,64,6.8,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,263.0,4,12,Thu
362826,Wildling,a young woman held in captivity discovers the realities of truth and lies in the outside world ,"['Fantasy', 'Drama', 'Thriller', 'Horror']",2018-04-13,False,130,5.5,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,95.0,4,13,Fri
429742,Still/Born,still born follows mary  a new mother who lost one of her twins in childbirth  as she struggles with the loss of one of her children  she starts to suspect something sinister is after her surviving child   a supernatural entity that has chosen her child and will stop at nothing to take it from her ,"['Thriller', 'Horror']",2018-12-06,False,54,5.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,299.0,12,6,Thu
353576,The Con Is On,in an effort to avoid paying off a massive gambling debt to a notorious mobster in england  a couple flees to los angeles and hatch a jewel theft plot ,['Comedy'],2018-05-04,False,54,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.0,5,4,Fri
430231,The Endless,two brothers return to the cult they fled from years ago to discover that the group s beliefs may be more sane than they once thought ,"['Science Fiction', 'Horror', 'Thriller']",2018-04-06,False,291,6.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,134.0,4,6,Fri
10148,Krystal,a young man living a sheltered life develops a crush on a stripper and joins her alcoholics anonymous group just so he can be in the same room with her ,"['Drama', 'Comedy']",2018-04-13,False,19,4.4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,152.0,4,13,Fri
199928,The Outsider,a former american g i  joins a yakuza family after his release from prison in post world war ii osaka ,"['Crime', 'Drama', 'Mystery']",2018-03-09,False,235,6.2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,102.0,3,9,Fri
511138,Animal Behaviour,five animals meet regularly to discuss their inner angst in a group therapy session led by dr  clement  a canine psychotherapist   the group includes lorraine  a leech who suffers from separation anxiety  cheryl  a praying mantis who can t seem to keep a man  todd  a pig with an eating disorder  jeffrey  a bird with guilt issues  and linda  an obsessive compulsive cat ,"['Animation', 'Comedy']",2018-06-04,False,38,6.5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371.0,6,4,Mon
501350,The Doors - Live at the Isle of Wight Festival 1970,filmed on august 1970  2am  in front of 600 000 people  with jim morrison s ongoing miami obscenity trial still weighing heavily on the band  they traverse such staples as  roadhouse blues    break on through  to the other side    and  light my fire  ,"['Documentary', 'Music']",2018-02-23,False,1,10.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,251.0,2,23,Fri
491052,The Gospel According to André,from the segregated american south to the fashion capitals of the world  operatic fashion editor andr  leon talley s life and career are on full display  in a poignant portrait that includes appearances by anna wintour  marc jacobs  tom ford  bethann hardison  valentino  and manolo blahnik ,['Documentary'],2018-03-18,False,2,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,291.0,3,18,Sun
511662,Death Metal Grandma,death metal grandma follows 97 year old holocaust survivor  inge ginsberg  who has decided to break out as a singer of death metal music ,"['Documentary', 'Music']",2018-03-01,False,1,6.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,137.0,3,1,Thu
511689,Say Her Name: The Life and Death of Sandra Bland,sandra bland was a bright  energetic activist whose life was cut short when a traffic stop resulted in a mysterious jail cell death just three days later ,"['Documentary', 'TV Movie']",2018-04-25,False,3,6.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,154.0,4,25,Wed
511751,Idle Thoughts,when a demanding lover inspires her to write  an idle woman must fake the relationship in order to complete her new book ,"['Comedy', 'Drama', 'Romance']",2018-03-14,False,3,5.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,121.0,3,14,Wed
511785,Alex Strangelove,alex truelove is on a quest to lose his virginity  an event eagerly awaited by his patient girlfriend and cheered on with welcome advice by his rowdy friends  but alex  a super gregarious dude  is oddly unmotivated  a magical house party throws alex into the presence of elliot  a hunky college guy  who pegs alex as gay and flirts hard  alex is taken aback but after a series of setbacks on the girlfriend front he takes the plunge and learns some interesting new facts about himself ,"['Comedy', 'Drama']",2018-04-16,False,894,6.7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,485.0,4,16,Mon
511791,Mercury 13,after rigorous testing in 1961  a small group of skilled female pilots are asked to step aside when only men are selected for spaceflight ,['Documentary'],2018-04-08,False,13,6.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,138.0,4,8,Sun
501956,Spotlight,a short  one shot horror film about four young girls who play a game of  spotlight  in the forest ,,2018-01-28,False,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.0,1,28,Sun
513510,All Light Will End,when a capricious young author with a dark secret returns home for her brother s graduation  she finds herself haunted by the past and tormented by night terrors ,"['Horror', 'Thriller']",2018-03-24,False,9,6.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,162.0,3,24,Sat
513536,Home Free,as college students jake and jan struggle to stay afloat in the current economic climate  a lucrative business opportunity presents itself through their angel investor and landlord  george  after an unfortunate series of events  the deal suddenly falls apart  and the couple  now further in debt  takes drastic measures to eliminate george to collect a large sum of money  but things do not always go to plan and after numerous failed attempts to wipe out their intended target  the couple goes on the run with george in close pursuit to even the score ,['Drama'],2018-05-03,False,1,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,553.0,5,3,Thu
513568,Fishbowl California,a man struggling to find purpose in life is enlightened by a drunk ailing widow ,"['Comedy', 'Drama']",2018-05-01,False,6,7.3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,80.0,5,1,Tue
513575,The Kids Are Alright,short film directed by cara stricker for chloe x halle,['Music'],2018-03-23,False,1,9.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54.0,3,23,Fri
503708,My Girlfriend's Mom,they re older  wiser and hornier  five sexy cougars take matters into their own hands and seduce their daughter s boyfriends  every young man s fantasy cums true in this milf extravaganza  my girlfriend s mom ,,2018-01-22,True,1,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.0,1,22,Mon
503735,Gold Blooded,dakota fred hurt  dustin hurt and the richardson brothers battle nature  time  and death itself to strike gold under a huge waterfall  this film documents what fred and dustin were up to since they left discovery s gold rush  and it s the prequel to discovery s new show starring this team called gold rush  white water ,,2018-02-07,False,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320.0,2,7,Wed
503751,The Ranger,teen punks  on the run from the cops and hiding out in the woods  come up against the local authority an unhinged park ranger with an axe to grind ,['Horror'],2018-03-12,False,20,4.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,147.0,3,12,Mon
503752,What Keeps You Alive,majestic mountains  a still lake and venomous betrayals engulf a female married couple attempting to celebrate their one year anniversary ,"['Thriller', 'Horror']",2018-08-24,False,52,5.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,138.0,8,24,Fri
503755,Brothers' Nest,with their mother dying of cancer  intent on changing her will to benefit her new husband before she dies  two brothers go to extreme and deadly lengths to protect their inheritance from being signed away before it s too late ,"['Thriller', 'Comedy']",2018-06-21,False,13,7.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,226.0,6,21,Thu
503758,Most Likely to Murder,billy  the coolest kid in high school  comes back to his hometown 15 years later to find he s no longer cool and the girl he still has feelings for now dates the former town outcast  billy becomes obsessed with proving the outcast is a murderer ,['Comedy'],2018-03-12,False,18,5.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.0,3,12,Mon
503760,"They Live Here, Now",austin based refugee house  casa marianella  is one of the most prominent refugee houses in the united states  providing life saving services for thousands of immigrants each year  meet the people who live here now ,['Documentary'],2018-03-11,False,1,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,215.0,3,11,Sun
493490,Mr. Jholay,three middle aged childhood friends purne  karne and guna prasad are still bachelor and want to get married and settled  purne s mother want to marry his son with a daughter of a rich villager  the father of the born unlucky girl has announced 1 5 million rupees for her groom  karne from the untouchable cast is in one sided love with the same born unlucky girl  guna prasad  a public school teacher is unable to express his deep inner love to karne s sister  the dreams and desires of each friend bring conflict between them and the drama gone extreme when a hunter tourist make an entry in the village  their childhood friendship is now on the edge of the sword ,['Drama'],2018-01-12,False,1,9.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,665.0,1,12,Fri
514166,Brothers in Arms,charlie sheen narrates  as cast and crew share their personal experiences making the academy award winning film  platoon  this non union  low budget  independent film was cast almost exclusively with young  unknown actors making their first film  together they share their first hand accounts of the grueling boot camp  oliver stone s  unique  directing style  and the brutal filming conditions that together forged their eternal brotherhood ,,2018-11-13,False,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442.0,11,13,Tue
473149,Traffik,a couple off for a romantic weekend in the mountains are accosted by a biker gang  alone in the mountains  brea and john must defend themselves against the gang  who will stop at nothing to protect their secrets ,"['Thriller', 'Horror']",2018-04-20,False,158,5.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,212.0,4,20,Fri
473706,Pin Cushion,super close mother lyn and daughter iona  dafty one and dafty two  are excited for their new life in a new town  determined to make a success of things after a tricky start  iona becomes  best friends  with keely  stacey and chelsea  used to being iona s bestie herself  lyn feels left out  so lyn also makes friends with belinda  her neighbour ,['Drama'],2018-07-13,False,18,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,345.0,7,13,Fri
474333,Ray Meets Helen,ray meets helen during a random collision of altered fates  they are strangers  over sixty  lonely  luckless  he hit rock bottom in the big city  she on a small farm  it s a struggle not to give up or in  but then separately and without warning  each becomes overwhelmed by unrelated and extraordinary events ,"['Drama', 'Fantasy', 'Romance']",2018-05-04,False,2,4.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,309.0,5,4,Fri
474335,Uncle Drew,uncle drew recruits a squad of older basketball players to return to the court to compete in a tournament ,['Comedy'],2018-06-27,False,203,6.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.0,6,27,Wed
474392,Samson,after losing the love of his life to a cruel philistine prince  a young hebrew with supernatural strength defends his people  sacrificing everything to avenge his love  his people  and his god ,"['Action', 'Drama', 'Adventure']",2018-02-16,False,62,5.2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,193.0,2,16,Fri
565274,Christmas on Holly Lane,three childhood friends  sarah  riley and cat  with fond memories of christmas at sarah s house  come together as adults to save sarah s home in the hopes of having many more beautiful christmases together ,"['Romance', 'Drama', 'TV Movie']",2018-11-11,False,2,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,206.0,11,11,Sun
565278,Hushaaru,the story of four friends from middle class families who believe in carving a niche for themselves by not following a trodden path set by others  however  their liberal attitude is condemned by the conservative society  things get more complicated when one of them is diagnosed by with cancer  will this deter their confidence  will the friends still be able to achieve what they want in life ,['Comedy'],2018-12-13,False,1,7.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.0,12,13,Thu
475007,The Escape,an ordinary woman makes an extraordinary decision which will change her life forever ,['Drama'],2018-04-25,False,20,6.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,85.0,4,25,Wed
565846,Straight Up: Kentucky Bourbon,kentucky s rise to undisputed bourbon capital of the world is a rich  detailed  and innovative story that displays how the state has continued to play an integral role in raising the level of global whiskey making to unprecedented heights  from sour mash and charred barrels to the name bourbon itself  kentucky based producers lead the world in both production and innovation  as the stills continue to pump out whiskey and the barrels are filled and stored  the people that make up kentucky s bourbon empire tell of their state s rise to bourbon dominance ,['Documentary'],2018-01-01,False,1,6.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,558.0,1,1,Mon
565903,"Mary, Marry Me",sisters mary jane and mary anne find themselves at odds with each other over a groom to be,"['Comedy', 'Romance', 'Family']",2018-12-25,False,2,4.5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,90.0,12,25,Tue
514729,Bathtubs Over Broadway,when he started as a comedy writer for the late show with david letterman  steve young had few interests and not many friends outside of his day job  but while gathering material for a segment on the show  steve stumbled onto a few vintage record albums that would change his life forever   bizarre cast recordings   marked  internal use only    revealed full throated broadway style musical shows about some of the most recognizable corporations in america  general electric  mcdonald s  ford  dupont  xerox   bathtubs over broadway follows steve young on his quest to find all he can about this hidden world  while tracking down rare albums  unseen footage  composers and performers  steve forms unlikely friendships and discovers that this discarded musical genre starring tractors and bathtubs was bigger than broadway ,"['Documentary', 'Comedy']",2018-04-21,False,1,8.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,823.0,4,21,Sat
514748,Fourplay,a story of friendship  love  marriage  secrets  lies that unfolds between two couples in one apartment during a sunday brunch that will affect their lives forever ,"['Drama', 'Comedy']",2018-03-30,False,1,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,163.0,3,30,Fri
514754,Bao,an aging chinese mom suffering from empty nest syndrome gets another chance at motherhood when one of her dumplings springs to life as a lively  giggly dumpling boy ,"['Animation', 'Family', 'Fantasy']",2018-06-15,False,407,7.7,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,165.0,6,15,Fri
