"Series";"Time";"Value"
"data100-prod";"2019-06-18T00:00:00-07:00";null
"data100-prod";"2019-06-18T12:00:00-07:00";null
"data100-prod";"2019-06-19T00:00:00-07:00";null
"data100-prod";"2019-06-19T12:00:00-07:00";null
"data100-prod";"2019-06-20T00:00:00-07:00";null
"data100-prod";"2019-06-20T12:00:00-07:00";null
"data100-prod";"2019-06-21T00:00:00-07:00";null
"data100-prod";"2019-06-21T12:00:00-07:00";null
"data100-prod";"2019-06-22T00:00:00-07:00";null
"data100-prod";"2019-06-22T12:00:00-07:00";null
"data100-prod";"2019-06-23T00:00:00-07:00";null
"data100-prod";"2019-06-23T12:00:00-07:00";null
"data100-prod";"2019-06-24T00:00:00-07:00";null
"data100-prod";"2019-06-24T12:00:00-07:00";null
"data100-prod";"2019-06-25T00:00:00-07:00";null
"data100-prod";"2019-06-25T12:00:00-07:00";null
"data100-prod";"2019-06-26T00:00:00-07:00";null
"data100-prod";"2019-06-26T12:00:00-07:00";null
"data100-prod";"2019-06-27T00:00:00-07:00";null
"data100-prod";"2019-06-27T12:00:00-07:00";null
"data100-prod";"2019-06-28T00:00:00-07:00";null
"data100-prod";"2019-06-28T12:00:00-07:00";null
"data100-prod";"2019-06-29T00:00:00-07:00";null
"data100-prod";"2019-06-29T12:00:00-07:00";null
"data100-prod";"2019-06-30T00:00:00-07:00";null
"data100-prod";"2019-06-30T12:00:00-07:00";null
"data100-prod";"2019-07-01T00:00:00-07:00";null
"data100-prod";"2019-07-01T12:00:00-07:00";null
"data100-prod";"2019-07-02T00:00:00-07:00";null
"data100-prod";"2019-07-02T12:00:00-07:00";null
"data100-prod";"2019-07-03T00:00:00-07:00";null
"data100-prod";"2019-07-03T12:00:00-07:00";null
"data100-prod";"2019-07-04T00:00:00-07:00";null
"data100-prod";"2019-07-04T12:00:00-07:00";null
"data100-prod";"2019-07-05T00:00:00-07:00";null
"data100-prod";"2019-07-05T12:00:00-07:00";null
"data100-prod";"2019-07-06T00:00:00-07:00";null
"data100-prod";"2019-07-06T12:00:00-07:00";null
"data100-prod";"2019-07-07T00:00:00-07:00";null
"data100-prod";"2019-07-07T12:00:00-07:00";null
"data100-prod";"2019-07-08T00:00:00-07:00";null
"data100-prod";"2019-07-08T12:00:00-07:00";null
"data100-prod";"2019-07-09T00:00:00-07:00";null
"data100-prod";"2019-07-09T12:00:00-07:00";null
"data100-prod";"2019-07-10T00:00:00-07:00";null
"data100-prod";"2019-07-10T12:00:00-07:00";null
"data100-prod";"2019-07-11T00:00:00-07:00";null
"data100-prod";"2019-07-11T12:00:00-07:00";null
"data100-prod";"2019-07-12T00:00:00-07:00";null
"data100-prod";"2019-07-12T12:00:00-07:00";null
"data100-prod";"2019-07-13T00:00:00-07:00";null
"data100-prod";"2019-07-13T12:00:00-07:00";null
"data100-prod";"2019-07-14T00:00:00-07:00";null
"data100-prod";"2019-07-14T12:00:00-07:00";null
"data100-prod";"2019-07-15T00:00:00-07:00";null
"data100-prod";"2019-07-15T12:00:00-07:00";null
"data100-prod";"2019-07-16T00:00:00-07:00";null
"data100-prod";"2019-07-16T12:00:00-07:00";null
"data100-prod";"2019-07-17T00:00:00-07:00";null
"data100-prod";"2019-07-17T12:00:00-07:00";null
"data100-prod";"2019-07-18T00:00:00-07:00";null
"data100-prod";"2019-07-18T12:00:00-07:00";null
"data100-prod";"2019-07-19T00:00:00-07:00";null
"data100-prod";"2019-07-19T12:00:00-07:00";null
"data100-prod";"2019-07-20T00:00:00-07:00";null
"data100-prod";"2019-07-20T12:00:00-07:00";null
"data100-prod";"2019-07-21T00:00:00-07:00";null
"data100-prod";"2019-07-21T12:00:00-07:00";null
"data100-prod";"2019-07-22T00:00:00-07:00";null
"data100-prod";"2019-07-22T12:00:00-07:00";null
"data100-prod";"2019-07-23T00:00:00-07:00";null
"data100-prod";"2019-07-23T12:00:00-07:00";null
"data100-prod";"2019-07-24T00:00:00-07:00";null
"data100-prod";"2019-07-24T12:00:00-07:00";null
"data100-prod";"2019-07-25T00:00:00-07:00";null
"data100-prod";"2019-07-25T12:00:00-07:00";null
"data100-prod";"2019-07-26T00:00:00-07:00";null
"data100-prod";"2019-07-26T12:00:00-07:00";null
"data100-prod";"2019-07-27T00:00:00-07:00";null
"data100-prod";"2019-07-27T12:00:00-07:00";null
"data100-prod";"2019-07-28T00:00:00-07:00";null
"data100-prod";"2019-07-28T12:00:00-07:00";null
"data100-prod";"2019-07-29T00:00:00-07:00";null
"data100-prod";"2019-07-29T12:00:00-07:00";null
"data100-prod";"2019-07-30T00:00:00-07:00";null
